"Txhash","Blockno","UnixTimestamp","DateTime","From","To","ContractAddress","Value_IN(ETH)","Value_OUT(ETH)","CurrentValue @ $1581.71/Eth","TxnFee(ETH)","TxnFee(USD)","Historical $Price/Eth","Status","ErrCode","Method"
"0x60700323cae77c7cf77a85e693528f39d2acf37191503b1ea0b44f098dd0008c","1719488","1466148692","2016-06-17 07:31:32","0xd8da6bf26964af9d7eed9e03e53415d37aa96045","","0x14b735d53afa46769ff7fab689c4e4609bf43ca1","0","0","0","0.03800102","60.1065933442","15.49","","","0x5b620186",""
"0xfeaf3f1d980c92450855a118c46dc16d4c0eea10c7ca41184c5f9caa5989a00b","1719488","1466148692","2016-06-17 07:31:32","0xd8da6bf26964af9d7eed9e03e53415d37aa96045","","0xceb9265dfe3e883c4ba93b41049ba2444ce0fd8f","0","0","0","0.03800102","60.1065933442","15.49","","","0x5b620186",""
"0xe24af23de9fced1e55c4f6345539ee87fca34438055b379f829352d59939e3a9","1719489","1466148714","2016-06-17 07:31:54","0xd8da6bf26964af9d7eed9e03e53415d37aa96045","","0x5c56dde163d0187142327f1548066dc7c5426453","0","0","0","0.03800102","60.1065933442","15.49","","","0x5b620186",""
"0x700f30bcbca20d01ca24c1298692edfbb06de47638b910fea22a0759cbb57940","1719489","1466148714","2016-06-17 07:31:54","0xd8da6bf26964af9d7eed9e03e53415d37aa96045","","0x785417e9ab581f0bc9caa4f24b657f9a08beb54f","0","0","0","0.03800102","60.1065933442","15.49","","","0x5b620186",""
"0x123d0e91cf71963d9acd1e4b47553d5f4c4d0bc8953908b74cd04bb474f74613","1719492","1466148782","2016-06-17 07:33:02","0xd8da6bf26964af9d7eed9e03e53415d37aa96045","","0xd35d9aa23cfd4ba07d08cea079b0f4947cc56c9d","0","0","0","0.03800102","60.1065933442","15.49","","","0x5b620186",""
"0x6106686585a90ce4b0f9c391acab8b4d598b5ddeab865a3e49300bd627257d87","1719492","1466148782","2016-06-17 07:33:02","0xd8da6bf26964af9d7eed9e03e53415d37aa96045","","0x25cee6af4b45607ad9e20ae8f65267e525c27bd2","0","0","0","0.03800102","60.1065933442","15.49","","","0x5b620186",""
"0x6014eb4b51f561532b8419785e35bfb408e0f4fc0fd6414a44e1454a0d32e2ea","1719493","1466148786","2016-06-17 07:33:06","0xd8da6bf26964af9d7eed9e03e53415d37aa96045","","0xa86647e8eaf222595fcd16b774a3101865d026b2","0","0","0","0.03800102","60.1065933442","15.49","","","0x5b620186",""
"0xcc8ee78d1687509e7d8434fcd4fdc4f1356d23d91658839b9beee917d3e17745","1719493","1466148786","2016-06-17 07:33:06","0xd8da6bf26964af9d7eed9e03e53415d37aa96045","","0xcd6d096675c784ba9a1dc44dd0f69dd26296aad6","0","0","0","0.03800102","60.1065933442","15.49","","","0x5b620186",""
"0x5c5a75f52b57800cb32fa9c78a75efa0e2389b34ba517501e592534dab02c497","1719494","1466148810","2016-06-17 07:33:30","0xd8da6bf26964af9d7eed9e03e53415d37aa96045","","0xda04dc90f5f39840dcb116e5a09c1543f55e6b93","0","0","0","0.03800102","60.1065933442","15.49","","","0x5b620186",""
"0xc338f38a69123227dd82e55d51472aac66c1a9b443d349b9521c7ca570ca8dcb","1719495","1466148823","2016-06-17 07:33:43","0xd8da6bf26964af9d7eed9e03e53415d37aa96045","","0x5d64b600a0f6877c9cdf8692dfba444567be5797","0","0","0","0.03800102","60.1065933442","15.49","","","0x5b620186",""
"0x95335e9678137c40d86201df2b0b438ec4e5391a21c36dcc05b6b327600c8bd1","1719495","1466148823","2016-06-17 07:33:43","0xd8da6bf26964af9d7eed9e03e53415d37aa96045","","0x9cd754c2b793cb2ec67e73223a1c3cc46917276f","0","0","0","0.03800102","60.1065933442","15.49","","","0x5b620186",""
"0xd498a1708658807295728cd057e1b42e059b8a44226d1c3c9a36567ab24596b8","1719496","1466148836","2016-06-17 07:33:56","0xd8da6bf26964af9d7eed9e03e53415d37aa96045","","0xecccf44ec93e27d4acac6463515301648f0bf943","0","0","0","0.03800102","60.1065933442","15.49","","","0x5b620186",""
"0xe89262a7f4d99a9d7c824affa0defc64b7ab0c7542cbe4f8ea47a74877402305","1719496","1466148836","2016-06-17 07:33:56","0xd8da6bf26964af9d7eed9e03e53415d37aa96045","","0x1c8f9d5e5402fc8f6281f5c2e2915e7dd5eb2f1b","0","0","0","0.03800102","60.1065933442","15.49","","","0x5b620186",""
"0xe0bec7cd058842c7a37cd2031243164f8f32bb645c90a157c0b83683f8fff19e","1719498","1466148865","2016-06-17 07:34:25","0xd8da6bf26964af9d7eed9e03e53415d37aa96045","","0x9000a5c176cf1f7a2360f2256e32d74be9fea0c3","0","0","0","0.03800102","60.1065933442","15.49","","","0x5b620186",""
"0xfc812d6c16273e5b338e40b5ac1d7cf60878041a34bca58428d877f24e4bfd6b","1719498","1466148865","2016-06-17 07:34:25","0xd8da6bf26964af9d7eed9e03e53415d37aa96045","","0x7caa62cc9490beb88aee465ba326ebd05db9f386","0","0","0","0.03800102","60.1065933442","15.49","","","0x5b620186",""
"0xa0064b282edc10361741c1561bf6e995094f793d3db770fd1591ea8d8197c8d3","1719499","1466148885","2016-06-17 07:34:45","0xd8da6bf26964af9d7eed9e03e53415d37aa96045","","0x9ce38a07e41f361755b09a875fa7e6df10645652","0","0","0","0.03800102","60.1065933442","15.49","","","0x5b620186",""
"0xcb45d418da3a85f15e3126f733245842276243ece767a49bfc1fc6cf0d5422bf","1719499","1466148885","2016-06-17 07:34:45","0xd8da6bf26964af9d7eed9e03e53415d37aa96045","","0xdde80fab6ec3664f7b4b4bcf9c3a688f0e4edb6c","0","0","0","0.03800102","60.1065933442","15.49","","","0x5b620186",""
"0x2ea5988ef8261f8f2116320316aa7ffed7827e75b0d61fb3a4aa3dd4e803afd0","1719500","1466148910","2016-06-17 07:35:10","0xd8da6bf26964af9d7eed9e03e53415d37aa96045","","0x9e4a2214a327f0f7f296a0365ca958c9184cdb10","0","0","0","0.03800102","60.1065933442","15.49","","","0x5b620186",""
"0x5de571a0beee270ea7ea3edf836cebc19ad67f816183d2da52123491b9381126","1719500","1466148910","2016-06-17 07:35:10","0xd8da6bf26964af9d7eed9e03e53415d37aa96045","","0x48b2014edb1cc97b35db7a9faf899393ccf234ee","0","0","0","0.03800102","60.1065933442","15.49","","","0x5b620186",""
"0xc26cec251b5708016096d4cd5cc0f01640aedd3fd019f8766cdc78b9257195d5","1719502","1466148938","2016-06-17 07:35:38","0xd8da6bf26964af9d7eed9e03e53415d37aa96045","","0x228632d36dc76f446fcff09be462717febaf4e00","0","0","0","0.03800102","60.1065933442","15.49","","","0x5b620186",""
"0xa302bbe1c3a028e6b70f9e653bd7438149d2d19a5d2caf81e4a70e7ffa91d0fb","1719502","1466148938","2016-06-17 07:35:38","0xd8da6bf26964af9d7eed9e03e53415d37aa96045","","0x4d3e5a33c138c1b84c9426c6f5cc126a5d9daa2b","0","0","0","0.03800102","60.1065933442","15.49","","","0x5b620186",""
"0xdaa8566787d0fd816c409f5a3f38a653f20afa15e05fe30d82bf7c16a8630b35","1719503","1466148980","2016-06-17 07:36:20","0xd8da6bf26964af9d7eed9e03e53415d37aa96045","","0x85f054dc597bd0642a2348622d1149224c880934","0","0","0","0.03800102","60.1065933442","15.49","","","0x5b620186",""
"0xf879a2e5af95d5bc092218cfb3811c5d9e8b49ac1b58e2dbaccfc4e7354cd279","1719503","1466148980","2016-06-17 07:36:20","0xd8da6bf26964af9d7eed9e03e53415d37aa96045","","0xf16f20b72d51fa9bc9ad97a44be0cf2d8be5d214","0","0","0","0.03800102","60.1065933442","15.49","","","0x5b620186",""
"0x19a65f0f544e8df66af1253ac78dd60574ac65f23fbc517cba5e366bd96f211d","1719505","1466149023","2016-06-17 07:37:03","0xd8da6bf26964af9d7eed9e03e53415d37aa96045","","0xb16dd148fec20d88774a0e2fff4092dbc286b065","0","0","0","0.03800102","60.1065933442","15.49","","","0x5b620186",""
"0x698ded1ac03aead0a94188dc01e1ba0fe292eec916303832df2fce63b7b05609","1719505","1466149023","2016-06-17 07:37:03","0xd8da6bf26964af9d7eed9e03e53415d37aa96045","","0x3fa524897361206cb668f28aeb2365f738ac73a5","0","0","0","0.03800102","60.1065933442","15.49","","","0x5b620186",""
"0x943940d0b335bb25924c48e8aaa430c7e4e487ec16a3a3e255eaa97f39bd6ff9","1719507","1466149057","2016-06-17 07:37:37","0xd8da6bf26964af9d7eed9e03e53415d37aa96045","","0xbd5fcf43108694c17101593e47647a3c58f5ad9f","0","0","0","0.03800102","60.1065933442","15.49","","","0x5b620186",""
"0xb1dfd4a86688de4c737f12b164727c7c0fa89236ad2020bc8185436772c4032a","1719507","1466149057","2016-06-17 07:37:37","0xd8da6bf26964af9d7eed9e03e53415d37aa96045","","0x1a7c3c716b4e375acf3295640953633d12eff6df","0","0","0","0.03800102","60.1065933442","15.49","","","0x5b620186",""
"0xc770bdde7edd9786bcbd9bf44ec3d22aa90960c70441a314b79e9090df893018","1719509","1466149088","2016-06-17 07:38:08","0xd8da6bf26964af9d7eed9e03e53415d37aa96045","","0x770f4be9a59735df0296c37ba75072b90fd196ff","0","0","0","0.03800102","60.1065933442","15.49","","","0x5b620186",""
"0x718c463c5066eef484f5818b1e8a39b0763740cb3faade802f59ad20c903dcae","1719509","1466149088","2016-06-17 07:38:08","0xd8da6bf26964af9d7eed9e03e53415d37aa96045","","0xf1e2be3069d10108b3ee5920e7b8871d1b96d725","0","0","0","0.03800102","60.1065933442","15.49","","","0x5b620186",""
"0xbde584d37dbe377c779cc11ba498f1d55758098121a0ea6ebda20c3e12dbee09","1719511","1466149116","2016-06-17 07:38:36","0xd8da6bf26964af9d7eed9e03e53415d37aa96045","","0x770ddea5989900194136d91ef2585d5f34676311","0","0","0","0.03800102","60.1065933442","15.49","","","0x5b620186",""
"0x6ed83e381f9b1dc76615bb21cadf76334f9f6d5e23814bd444c1224687eaca9e","1719511","1466149116","2016-06-17 07:38:36","0xd8da6bf26964af9d7eed9e03e53415d37aa96045","","0x08607a41b816b12799851624de1ead5d65849129","0","0","0","0.03800102","60.1065933442","15.49","","","0x5b620186",""
"0xb6c095be744995249155dd566a0318083fb5f196ccd8d48878ce835f6190a949","1719513","1466149149","2016-06-17 07:39:09","0xd8da6bf26964af9d7eed9e03e53415d37aa96045","","0x83e9d77b883f95b47af79c6db7e13cc1d4299373","0","0","0","0.03800102","60.1065933442","15.49","","","0x5b620186",""
"0x16f844c9b633903dbb7003d4a92961608d6ce65ce467a5680a6f5d7eb998ac6c","1719513","1466149149","2016-06-17 07:39:09","0xd8da6bf26964af9d7eed9e03e53415d37aa96045","","0x9a3a68a34e88bd74e55553c86fdec32cba4b1089","0","0","0","0.03800102","60.1065933442","15.49","","","0x5b620186",""
"0x3f0b49a21ea3c4e0a320fe6583f3ea662cedbb90ee2b058b8e72fdb094dab7f0","1719514","1466149180","2016-06-17 07:39:40","0xd8da6bf26964af9d7eed9e03e53415d37aa96045","","0x6f6f90cdbbd35130a433ec635ebedee0e3c59f39","0","0","0","0.03800102","60.1065933442","15.49","","","0x5b620186",""
"0x39aa239b7ab1c069aa22edb2ab4e167eaefd6ae32f6fa2d75233e54476777f78","1719514","1466149180","2016-06-17 07:39:40","0xd8da6bf26964af9d7eed9e03e53415d37aa96045","","0x55f941b9433c015f87ee7c7b5763f4ddf6b2a1ec","0","0","0","0.03800102","60.1065933442","15.49","","","0x5b620186",""
"0xd7490872734656558943b13d54181e8098115d48dc66f2d4c528d93a5dd13e3d","1719516","1466149209","2016-06-17 07:40:09","0xd8da6bf26964af9d7eed9e03e53415d37aa96045","","0xaa03a07476e6257f965740f058bb801ec0035d88","0","0","0","0.03800102","60.1065933442","15.49","","","0x5b620186",""
"0x07b3687537f85a7d5f294ac4712dc75c330c071e6425f9aff1cf05457d738b0e","1719516","1466149209","2016-06-17 07:40:09","0xd8da6bf26964af9d7eed9e03e53415d37aa96045","","0x78e2d0722a23200b298cdce3215bd8813c329a2b","0","0","0","0.03800102","60.1065933442","15.49","","","0x5b620186",""
"0x6a42b242cfde118309eaf71e5cc59cec351b4e60cf4d91252359310743456012","1719518","1466149231","2016-06-17 07:40:31","0xd8da6bf26964af9d7eed9e03e53415d37aa96045","","0xa683d5d27e8585035d23ec6a6ae43ed4b96d0aed","0","0","0","0.03800102","60.1065933442","15.49","","","0x5b620186",""
"0xccea29537c8d905aa876f9cd345d39acd48bc48593b14fea21d7d1feeda78fb5","1719518","1466149231","2016-06-17 07:40:31","0xd8da6bf26964af9d7eed9e03e53415d37aa96045","","0x58886106e8c7b75aa9f28e84256f6ee2a3f81020","0","0","0","0.03800102","60.1065933442","15.49","","","0x5b620186",""
"0x29f475744e0e6296dbd78f4ed44ec5368044e8204b51a5c089c9e63f6ec98804","1719520","1466149256","2016-06-17 07:40:56","0xd8da6bf26964af9d7eed9e03e53415d37aa96045","","0x8f7a12a97898d9d16df29dd618843bc3a60ad1b6","0","0","0","0.03800102","60.1065933442","15.49","","","0x5b620186",""
"0xf5272b1f6249dfef802bebe459b1b9de0852e19cb2317ad7e7690e388b5a4fac","1719520","1466149256","2016-06-17 07:40:56","0xd8da6bf26964af9d7eed9e03e53415d37aa96045","","0x3944933b43f7d8989dc7352dfde0d0d7db5dcaf2","0","0","0","0.03800102","60.1065933442","15.49","","","0x5b620186",""
"0x7cfcfdf218310aa49722b26c95151df9376748733683a8ef80b8d7c2fd6453b1","1719522","1466149270","2016-06-17 07:41:10","0xd8da6bf26964af9d7eed9e03e53415d37aa96045","","0x810b4b9be8831f5aa3bae715d5e074fb034ea920","0","0","0","0.03800102","60.1065933442","15.49","","","0x5b620186",""
"0x853a7233557dcef40ab5359d5a9265040097b050ef7677e01b23c152de6b0fb7","1719522","1466149270","2016-06-17 07:41:10","0xd8da6bf26964af9d7eed9e03e53415d37aa96045","","0x21222bfe9e4ad3fa035f1b79fa7f2268d8b69fd8","0","0","0","0.03800102","60.1065933442","15.49","","","0x5b620186",""
"0x62253480836f580adb61cf981aba41438cedd25866a992832208c76996f79f13","1719524","1466149298","2016-06-17 07:41:38","0xd8da6bf26964af9d7eed9e03e53415d37aa96045","","0xaf02c218f0325dac91118f615d138d9be1f1fc81","0","0","0","0.03800102","60.1065933442","15.49","","","0x5b620186",""
"0xd153c155ef19de66df82757c2e8b898adb92dba1e7fdc6d88b5ffad5219c1e8b","1719524","1466149298","2016-06-17 07:41:38","0xd8da6bf26964af9d7eed9e03e53415d37aa96045","","0x1ccb86a175bbd0d80a8e0fe7f9879df28963896b","0","0","0","0.03800102","60.1065933442","15.49","","","0x5b620186",""
"0xa97e7877f59489cbb85b5e09e9b39a42d165eb13e2ced10533d07a7993b899ca","1719526","1466149308","2016-06-17 07:41:48","0xd8da6bf26964af9d7eed9e03e53415d37aa96045","","0x2449bdb9acb9fe7ce64739b172fc05b8b71dac1d","0","0","0","0.03800102","60.1065933442","15.49","","","0x5b620186",""
"0xcf558b04487c0d15f3795f2746dd88ad93696868b1ce50451321d6f51cbe16ab","1719526","1466149308","2016-06-17 07:41:48","0xd8da6bf26964af9d7eed9e03e53415d37aa96045","","0x8b7f436cd2419d8f4b479ac5e3b6a2655aabd7d4","0","0","0","0.03800102","60.1065933442","15.49","","","0x5b620186",""
"0xb91230c63e11d33857c33872e6f8e56e1ecc079f8742a4c0aeb77bbee0c8e9bf","1719528","1466149324","2016-06-17 07:42:04","0xd8da6bf26964af9d7eed9e03e53415d37aa96045","","0x84958d686279e3b518aa6ffc224f10cccbf3781a","0","0","0","0.03800102","60.1065933442","15.49","","","0x5b620186",""
"0x0e2df51ee977e3d27cc02cf182f1d57a6c977240684a63c1127f6f4efe84c8de","1719528","1466149324","2016-06-17 07:42:04","0xd8da6bf26964af9d7eed9e03e53415d37aa96045","","0xf52cc600a76d84b117505d1fee3b7d6e4645592f","0","0","0","0.03800102","60.1065933442","15.49","","","0x5b620186",""
"0x8e6be8b5cbcec459ea2b54b8247d1acd3de35381ea0c2213422e8f1751102617","1719529","1466149358","2016-06-17 07:42:38","0xd8da6bf26964af9d7eed9e03e53415d37aa96045","","0xd9e1b7060af802bb5b65412f726c649f0a8671ac","0","0","0","0.03800102","60.1065933442","15.49","","","0x5b620186",""
"0xa60fd2096f73933ee7ad83934b3cc7e525e46ad277e796d6a048492c8e3b37fa","1719531","1466149390","2016-06-17 07:43:10","0xd8da6bf26964af9d7eed9e03e53415d37aa96045","","0x22bc13e51b89467a7bde262e514f4cda6db601c3","0","0","0","0.03800102","60.1065933442","15.49","","","0x5b620186",""
"0x493057c57ce940ed9661d830f173e5d2e8d0178b0788a863cea5a7ff85a2e78f","1719531","1466149390","2016-06-17 07:43:10","0xd8da6bf26964af9d7eed9e03e53415d37aa96045","","0x39574fe3af1e2c6d04068a76d4dc829f4e415a78","0","0","0","0.03800102","60.1065933442","15.49","","","0x5b620186",""
"0x102d0309fde369225afabcd6895a1c2d02232271268af55e7faa292d054a0eb6","1719533","1466149407","2016-06-17 07:43:27","0xd8da6bf26964af9d7eed9e03e53415d37aa96045","","0xafe0602d8b125d29ec64f6909bdc693180cc49e8","0","0","0","0.03800102","60.1065933442","15.49","","","0x5b620186",""
"0x7da1d5efb40dff78097ed015342f29e0bb072c0e41aca4633536227cc2fd191c","1719533","1466149407","2016-06-17 07:43:27","0xd8da6bf26964af9d7eed9e03e53415d37aa96045","","0x975ebc58eebe916322e7fa697f50131bd0a71954","0","0","0","0.03800102","60.1065933442","15.49","","","0x5b620186",""
"0x0e7fdb63fb856cf632831747ec3e4be4f7ddc985826146ec52c89ecd84ad38c3","1719535","1466149463","2016-06-17 07:44:23","0xd8da6bf26964af9d7eed9e03e53415d37aa96045","","0x43b3dfb11e90499714da8913793b213c8b17d282","0","0","0","0.03800102","60.1065933442","15.49","","","0x5b620186",""
"0xe0131337c5f2ab61a202b51dd802af46c6f0b0c8d60d241df647371f9fd477e4","1719535","1466149463","2016-06-17 07:44:23","0xd8da6bf26964af9d7eed9e03e53415d37aa96045","","0x62aa7018fb13abeb41673c07847b3970216f748c","0","0","0","0.03800102","60.1065933442","15.49","","","0x5b620186",""
"0xc3891b308d19a8e0c41861bbedd7221a324fcc42b158ee491ec99af7ee148d20","1719537","1466149473","2016-06-17 07:44:33","0xd8da6bf26964af9d7eed9e03e53415d37aa96045","","0xce277cdc566df7b7326a84cbf078320a1885e59e","0","0","0","0.03800102","60.1065933442","15.49","","","0x5b620186",""
"0xe84e0345a4694ceb28d9e12ee465f11ff481c5859fc8e4d5ec559a30302a76fd","1719537","1466149473","2016-06-17 07:44:33","0xd8da6bf26964af9d7eed9e03e53415d37aa96045","","0x8e4a852109fa5c27dd18b7143af4c5f9397df07f","0","0","0","0.03800102","60.1065933442","15.49","","","0x5b620186",""
"0x14140ec16f5acb030fe2ce3f30ec447b3250e63e96562c80800ada06c6ae6279","1719538","1466149490","2016-06-17 07:44:50","0xd8da6bf26964af9d7eed9e03e53415d37aa96045","","0xbeda67fed224cce73c2359102be7c9552ef03ab0","0","0","0","0.03800102","60.1065933442","15.49","","","0x5b620186",""
"0x095cb9ce351ec0c4d157d96c022a119c76ef2ed809ea3f0d00e658697050118e","1719538","1466149490","2016-06-17 07:44:50","0xd8da6bf26964af9d7eed9e03e53415d37aa96045","","0xcf026fb694cb28374c8308030334d80e7a7ac33f","0","0","0","0.03800102","60.1065933442","15.49","","","0x5b620186",""
"0x710ab3cf56d7456b3621e741521f766cd46fb3b66faef4b095db17e320d07db5","1719540","1466149531","2016-06-17 07:45:31","0xd8da6bf26964af9d7eed9e03e53415d37aa96045","","0x733285ad60b481180838af355f8835fa12403987","0","0","0","0.03800102","60.1065933442","15.49","","","0x5b620186",""
"0x1d4a322437da39c492070561cb12c7f6ca58884ffc2d2da2094ef87c4e03ed75","1719540","1466149531","2016-06-17 07:45:31","0xd8da6bf26964af9d7eed9e03e53415d37aa96045","","0xc82f9e7c82059375e3b5e7c39b07b660fdd1c9fd","0","0","0","0.03800102","60.1065933442","15.49","","","0x5b620186",""
"0x93b87c5d159c84a2632bcaeadb16762175470515f01051e4b0335f2a87b3ebab","1719542","1466149606","2016-06-17 07:46:46","0xd8da6bf26964af9d7eed9e03e53415d37aa96045","","0xbbfc3f806b4a057b6b395c9e1eb95cbf4aaec928","0","0","0","0.03800102","60.1065933442","15.49","","","0x5b620186",""
"0x9945b5e5f1632acaecddacaa48db16ddd0fc2e0745ebdc7847969d0f058ee216","1719542","1466149606","2016-06-17 07:46:46","0xd8da6bf26964af9d7eed9e03e53415d37aa96045","","0x9d8edb72714b9b52bc33ecdce7029a9cc08c1b1b","0","0","0","0.03800102","60.1065933442","15.49","","","0x5b620186",""
"0x28e88a0add5f40602a4dd8ed40f99ee8be776e3f241f51f58fbc6cce1b9abb3b","1719543","1466149630","2016-06-17 07:47:10","0xd8da6bf26964af9d7eed9e03e53415d37aa96045","","0xc00553ca8cd219d87334e86aa4af2b540c7ab550","0","0","0","0.03800102","60.1065933442","15.49","","","0x5b620186",""
"0x14e3edbc9a44e3e213693f42c9fc84161f5c9e9e145ceabff2df0f12a41ce268","1719545","1466149645","2016-06-17 07:47:25","0xd8da6bf26964af9d7eed9e03e53415d37aa96045","","0x1aea089d52d0097273b39fa64358bb30d1c2d29c","0","0","0","0.03800102","60.1065933442","15.49","","","0x5b620186",""
"0xd96622017e9ae7575142a61d5185c9985ccc7e1f16abc1ffc181bdac9b286720","1719547","1466149707","2016-06-17 07:48:27","0xd8da6bf26964af9d7eed9e03e53415d37aa96045","","0x5e54804d15456eb9a97dc55a5f36db324e4084a2","0","0","0","0.03800102","60.1065933442","15.49","","","0x5b620186",""
"0xc13a7a0cffda166706971819fa56d613ef7769455825154170daee4e16be99c6","1719553","1466149808","2016-06-17 07:50:08","0xd8da6bf26964af9d7eed9e03e53415d37aa96045","","0xa8468ba1355d3023e80a224bd8692d6df6deb827","0","0","0","0.03800102","60.1065933442","15.49","","","0x5b620186",""
"0x32d20e1417733651eca0b244c2dfeb2fe6471b201ce86dc34479c37ba565fe54","1719557","1466149874","2016-06-17 07:51:14","0xd8da6bf26964af9d7eed9e03e53415d37aa96045","","0x42a971e858ba231e82c4fd3ff42ec3dc77dc07c1","0","0","0","0.03800102","60.1065933442","15.49","","","0x5b620186",""
"0x82d4fa82bf0fea9b835598ef9eb00b842051628ebeda857fe5e35407279469c7","1719559","1466149901","2016-06-17 07:51:41","0xd8da6bf26964af9d7eed9e03e53415d37aa96045","","0xc59215526edfeee779a9578d2033ed9b97e517fe","0","0","0","0.03800102","60.1065933442","15.49","","","0x5b620186",""
"0x4505524dae8987ffa16eb122b1fd1a885865a14d84fc259a84be53fdcb617b8c","1719564","1466149967","2016-06-17 07:52:47","0xd8da6bf26964af9d7eed9e03e53415d37aa96045","","0x85f5ed5054ed908a7805e69041103b217cd26151","0","0","0","0.03800102","60.1065933442","15.49","","","0x5b620186",""
"0x234d1923f6b41e96b5e3b588c4c7ebcafe85297b86007bef8ee195a53e70ff65","1719566","1466150050","2016-06-17 07:54:10","0xd8da6bf26964af9d7eed9e03e53415d37aa96045","","0xe3773801753e315d3d961f60c76a22d984dc5f59","0","0","0","0.03800102","60.1065933442","15.49","","","0x5b620186",""
"0xbdc8916c646e9f47cb4663f05754933f7523844bfcdfc393efb8b1d62df1dfe8","1719568","1466150071","2016-06-17 07:54:31","0xd8da6bf26964af9d7eed9e03e53415d37aa96045","","0x7eaa901ba5179ae79bd6e05f5992d991ff3c664e","0","0","0","0.03800102","60.1065933442","15.49","","","0x5b620186",""
"0xeabee8e73de0ccde58430da6dbadec928a491404cfdad755370d94323cfa6a81","1719569","1466150081","2016-06-17 07:54:41","0xd8da6bf26964af9d7eed9e03e53415d37aa96045","","0x94f2598734c47dc6675b0ff028bc9e58c0ee099a","0","0","0","0.03800102","60.1065933442","15.49","","","0x5b620186",""
"0x62cb6d3e3c663bfa2d5a4f9b5d47cf3dddcd7c679fde9448d3dc6cc911428c59","1719573","1466150117","2016-06-17 07:55:17","0xd8da6bf26964af9d7eed9e03e53415d37aa96045","","0xe50bbf3187e39397afac6015978fa10c6552bd9b","0","0","0","0.03800102","60.1065933442","15.49","","","0x5b620186",""
"0x5ebfcc76dc5459a85bf0e5ca76d4bf045a71b273c1665a272d27aba09f35b603","1719579","1466150196","2016-06-17 07:56:36","0xd8da6bf26964af9d7eed9e03e53415d37aa96045","","0x498470146d51c782f3a5462e86896fb6af5f8ec4","0","0","0","0.03800102","60.1065933442","15.49","","","0x5b620186",""
"0x4984087fb5490b1cbc8f821a33133b2ce43ce95f8e7c9982a7a49c2f5ecd1d09","1719585","1466150277","2016-06-17 07:57:57","0xd8da6bf26964af9d7eed9e03e53415d37aa96045","","0x7f923e33c6678e88b791fe243bc408efb0fdbd75","0","0","0","0.03800102","60.1065933442","15.49","","","0x5b620186",""
"0x0a6d248ca973794cd377d0716756d011b395da5299cd4ca6ed7615f5eb3f3239","1719588","1466150345","2016-06-17 07:59:05","0xd8da6bf26964af9d7eed9e03e53415d37aa96045","","0x4b5ba181125333d78a5c0529274aaaee54de8654","0","0","0","0.03800102","60.1065933442","15.49","","","0x5b620186",""
"0x141ed6f217b24923a2b6b98417b51e4a81e679aaeaf392bd5e57ab7ade6a562c","1719590","1466150358","2016-06-17 07:59:18","0xd8da6bf26964af9d7eed9e03e53415d37aa96045","","0x50226a73733a3d3945d28755d3448eb7ca259cb1","0","0","0","0.03800102","60.1065933442","15.49","","","0x5b620186",""
"0x4ff5bcff1fee1c9d0035d553bc3534c6d095b475266e24ca4b9ec8017a5b1b8e","1719610","1466150685","2016-06-17 08:04:45","0xd8da6bf26964af9d7eed9e03e53415d37aa96045","","0x0f4fc69c77dd5e1c1941ff6af4a07b75fb32f049","0","0","0","0.03800102","60.1065933442","15.49","","","0x5b620186",""
"0x93d8e36cc554a5f651f3d318af4a3e007f0261a993f8ddde78e3b12bb0611ab1","1719610","1466150685","2016-06-17 08:04:45","0xd8da6bf26964af9d7eed9e03e53415d37aa96045","","0xec740950b40805c5b4e39671da85cdba7b4800fb","0","0","0","0.03800102","60.1065933442","15.49","","","0x5b620186",""
"0x6e398bdd0659f9b4978d0e27fd2277fdcaa104382978302b17889791474a582e","1719612","1466150725","2016-06-17 08:05:25","0xd8da6bf26964af9d7eed9e03e53415d37aa96045","","0x694daa3ddd6bf363f4020cc465f26447d77d55e7","0","0","0","0.03800102","60.1065933442","15.49","","","0x5b620186",""
"0x272a933c6926591224b1d0b8b2b4c797d9b26082d8565e1a22d2e1a488203701","1719614","1466150733","2016-06-17 08:05:33","0xd8da6bf26964af9d7eed9e03e53415d37aa96045","","0xd20c6ca9e7ee1a0007a7608bce64d27d209f0ed9","0","0","0","0.03800102","60.1065933442","15.49","","","0x5b620186",""
"0x4765a8a174e201043c038735bdb1f2ff347acfd9c6c6dac20424dbfd984116c9","1719621","1466150895","2016-06-17 08:08:15","0xd8da6bf26964af9d7eed9e03e53415d37aa96045","","0x963658733e73314b7da4e9a4c002e7e21c7b75c0","0","0","0","0.03800102","60.1065933442","15.49","","","0x5b620186",""
"0x0997bd2a74b741ba24131b6bb92226293a6e992f10abcc808e11d1d665f709dc","1719648","1466151339","2016-06-17 08:15:39","0xd8da6bf26964af9d7eed9e03e53415d37aa96045","","0x2e4d699863a46b65a919408e742373d2ec1013b8","0","0","0","0.04400132","69.5973278572","15.49","","","0x5b620186",""
"0x8a439b724f4b3d2ee1c75bac827b3a266db135fedd1fdd8363d2e631a2448ddc","1719652","1466151390","2016-06-17 08:16:30","0xd8da6bf26964af9d7eed9e03e53415d37aa96045","","0xf20660a2dcbd7f6a6cae982e602de46457c38697","0","0","0","0.04400132","69.5973278572","15.49","","","0x5b620186",""
